com.name,family,genus,species,gender,published.Linf,published.K,published.t0,L50,published.M,published.L50.Linf,published.M.K,published.Hoenig.M.K,standardised.Linf,standardised.K,standardised.t0,standardised.L50.Linf,standardised.M.K,Hoenig.M,max.age,LW.a,LW.b,measurement,location,estimation.technique,reference,notes,curve.definition,latitude,hemisphere,largest.fish.in.sample,proportional.difference.between.st.Linf.and.largest.fish.in.sample,quality.code
Split level hogfish,Labridae,Bodianus,Bodianus mesothorax ,All,110.000000000000,0.890000000000,-0.052000000000,62.000000000000,0.181000000000,0.563636363636,0.203370786517,0.203370786517,112.000000000000,0.360000000000,-0.258000000000,0.553571428571,0.563407314035,0.202826633053,22.000000000000,0.000061780000,2.870000000000,TL,GBR Palm Islands,Ageing otoliths,Hubble (2003),Asymptotic size defined,3.000000000000,18.700000000000,S,130.000000000000,0.160714285714,1.000000000000
rock cook,Labridae,Centrolabrus,Centrolabrus exoletus,All,,,,,,,,,138.000000000000,0.701000000000,-0.107000000000,,0.781324906676,0.547708759580,8.000000000000,0.000004270000,3.250000000000,TL,"Scotland, west coast",Ageing otoliths,Sayer et al. (1996),Asymptotic size defined,3.000000000000,56.000000000000,N,165.000000000000,0.195652173913,1.000000000000
rock cook,Labridae,Centrolabrus,Centrolabrus exoletus,M,135.000000000000,0.897000000000,-1.128000000000,,,,,0.610600623835,,,,,,0.547708759580,8.000000000000,0.000004270000,3.250000000000,TL,"Scotland, west coast",Ageing otoliths,Sayer et al. (1996),Male,0.000000000000,56.000000000000,N,,,-999.000000000000
rock cook,Labridae,Centrolabrus,Centrolabrus exoletus,F,132.000000000000,0.689000000000,-0.435000000000,,,,,0.794932887634,,,,,,0.547708759580,8.000000000000,0.000004270000,3.250000000000,TL,"Scotland, west coast",Ageing otoliths,Sayer et al. (1996),Female,0.000000000000,56.000000000000,N,,,-999.000000000000
Red breasted wrasse ,Labridae,Cheilinus,Cheilinus fasciatus,All,179.960000000000,0.210000000000,-0.220000000000,82.000000000000,0.297000000000,0.455656812625,1.414285714286,1.414285714286,201.000000000000,0.470000000000,-0.347000000000,0.407960199005,0.628585819833,0.295435335322,15.000000000000,0.000070110000,2.900000000000,TL,GBR Palm Islands,Ageing otoliths,Hubble (2003),Asymptotic size only partially defined,2.000000000000,18.700000000000,S,200.000000000000,-0.004975124378,1.000000000000
Maori Wrasse,Labridae,Cheilinus,Cheilinus undulatus,All,755.000000000000,0.180000000000,0.000000000000,550.000000000000,0.100000000000,0.728476821192,0.555555555556,0.555555555556,1130.000000000000,0.092000000000,-0.097000000000,0.486725663717,1.625785157832,0.149572234520,30.000000000000,0.000010000000,2.958900000000,FL,GBR,Ageing otoliths,Choat et al. 2007,Asymptotic size only partially defined,2.000000000000,15.000000000000,S,1450.000000000000,0.283185840708,1.000000000000
,Labridae,Choerodon,Choerodon cauteroma,All,330.200000000000,0.383000000000,-0.185000000000,196.000000000000,,0.593579648698,,0.825443874298,,,,,,0.316145003856,14.000000000000,0.000019678183,3.007000000000,TL,Shark Bay,Ageing otoliths,Fairclough (phD thesis),,4.000000000000,26.000000000000,S,,,-999.000000000000
,Labridae,Choerodon,Choerodon cyanodus,All,289.300000000000,0.349000000000,-0.149000000000,129.000000000000,,0.445903905980,,1.053907859731,,,,,,0.367813843046,12.000000000000,0.000014680360,3.061000000000,TL,Abrolhos Is,Ageing otoliths,Fairclough (phD thesis),,4.000000000000,29.000000000000,S,,,-999.000000000000
Harlequin tusk fish,Labridae,Choerodon,Choerodon fasciatus ,All,143.000000000000,0.460000000000,-0.140000000000,69.000000000000,0.232000000000,0.482517482517,0.504347826087,0.504347826087,160.000000000000,0.257000000000,-0.251000000000,0.431250000000,1.711791756507,0.439930481422,10.000000000000,0.000174170000,2.710000000000,TL,GBR Palm Islands,Ageing otoliths,Hubble (2003),Asymptotic size only partially defined,2.000000000000,18.700000000000,S,170.000000000000,0.062500000000,1.000000000000
Baldchin groper,Labridae,Choerodon,Choerodon rubescens,All,498.400000000000,0.259000000000,-0.456000000000,264.000000000000,0.209000000000,0.529695024077,0.806949806950,0.806949806950,500.000000000000,0.318000000000,-0.063000000000,0.528000000000,0.700398936893,0.222726861932,20.000000000000,0.000012100000,3.159000000000,TL,"WA, Abrolhos Is",Ageing otoliths,Nardi et al. (2005),Asymptotic size defined,3.000000000000,29.000000000000,S,640.000000000000,0.280000000000,1.000000000000
Baldchin groper,Labridae,Choerodon,Choerodon rubescens,All,639.700000000000,0.157000000000,-0.820000000000,274.000000000000,,0.428325777708,,1.766194705544,,,,,,0.277292568770,16.000000000000,0.000025393940,2.980000000000,TL,Shark Bay,Ageing otoliths,Fairclough (phD thesis),,4.000000000000,26.000000000000,S,,,-999.000000000000
Baldchin groper,Labridae,Choerodon,Choerodon rubescens,All,534.700000000000,0.192000000000,-0.162000000000,279.000000000000,,0.521787918459,,1.056388713816,,,,,,0.202826633053,22.000000000000,0.000018625108,3.024000000000,TL,Abrolhos Is,Ageing otoliths,Fairclough (phD thesis),,4.000000000000,29.000000000000,S,,,-999.000000000000
Black spot tuskfish,Labridae,Choerodon,Choerodon schoeleinii,All,681.000000000000,0.263000000000,-0.023000000000,240.000000000000,,0.352422907489,,0.993407568992,715.000000000000,0.220000000000,-0.064000000000,0.335664335664,1.187573593840,0.261266190645,17.000000000000,,,TL,"Okinawa, Japan",Ageing otoliths,Ebisawa et al. 2010,Asymptotic size defined,3.000000000000,26.200000000000,S,770.000000000000,0.076923076923,1.000000000000
Black spot tuskfish,Labridae,Choerodon,Choerodon schoeleinii,All,733.500000000000,0.111000000000,-0.720000000000,253.000000000000,,0.344921608725,,2.498131250184,,,,,,0.277292568770,16.000000000000,0.000028517290,2.945000000000,TL,Shark Bay,Ageing otoliths,Fairclough (phD thesis),,4.000000000000,26.000000000000,S,,,-999.000000000000
Venus tuskfish,Labridae,Choerodon,Choerodon venustus,All,839.000000000000,0.079800000000,-2.560000000000,,,,,10.889115850344,,,,,,0.868951444857,5.000000000000,,,FL,"Capricorn-Bunker group, southern GBR",Ageing otoliths,Platten et al. (2002),,4.000000000000,23.450000000000,N,,,-999.000000000000
Venus tuskfish,Labridae,Choerodon,Choerodon venustus,All,829.000000000000,0.852000000000,-2.070000000000,,,,,0.431706388552,,,,,,0.367813843046,12.000000000000,,,FL,"Swains reefs, southern GBR",Ageing otoliths,Platten et al. (2002),,4.000000000000,22.000000000000,S,,,-999.000000000000
Western King Wrasse,Labridae,Coris,Coris auricularis,All,378.000000000000,0.250000000000,0.100000000000,,,,,1.759721925689,379.000000000000,0.230000000000,-0.114000000000,,1.912741223575,0.439930481422,10.000000000000,0.000008040655,3.056000000000,TL,"Western Australia, Jurien Bay",Ageing otoliths,Lek et al. 2012,Asymptotic size only partially defined,2.000000000000,30.500000000000,S,370.000000000000,-0.023746701847,1.000000000000
Western King Wrasse,Labridae,Coris,Coris auricularis,All,484.000000000000,0.160000000000,-0.210000000000,,,,,3.049284365433,431.000000000000,0.191000000000,-0.122000000000,,2.554374337536,0.487885498469,9.000000000000,0.000017470444,2.993000000000,TL,"Western Australia, Perth",Ageing otoliths,Lek et al. 2012,Asymptotic size partially defined,2.000000000000,32.000000000000,S,400.000000000000,-0.071925754060,1.000000000000
Mediterranean Rainbow Wrasse,Labridae,Coris,Coris julis,All,222.000000000000,0.400000000000,-0.650000000000,85.000000000000,,0.382882882883,,1.910094941053,216.000000000000,0.550000000000,-0.086000000000,0.393518518519,1.389159957129,0.764037976421,5.700000000000,,,TL,Azores archipelago,Ageing otoliths,Costa (2007),Asymptotic size only partially defined,2.000000000000,37.700000000000,N,250.000000000000,0.157407407407,1.000000000000
Mediterranean Rainbow Wrasse,Labridae,Coris,Coris julis,All,271.500000000000,0.107000000000,-1.979000000000,,,,,5.118773454020,186.000000000000,0.298000000000,-0.186000000000,,1.837948857651,0.547708759580,8.000000000000,0.000012194984,2.910000000000,TL-cm,Catalan coast,Ageing otoliths,Gordoa et al. (2000),Asymptotic size only partially defined,2.000000000000,41.600000000000,N,190.000000000000,0.021505376344,1.000000000000
corkwing wrasse,Labridae,Crenilabrus,Crenilabrus melops,All,,,,,,,,,214.000000000000,0.325000000000,-0.147000000000,,1.921385096309,0.624450156300,7.000000000000,0.000004270000,3.240000000000,TL,"Scotland, west coast",Ageing otoliths,Sayer et al. (1996),All - Asymptotic size only partially defined,2.000000000000,56.000000000000,N,212.000000000000,-0.009345794393,1.000000000000
corkwing wrasse,Labridae,Crenilabrus,Crenilabrus melops,F,244.000000000000,0.214000000000,-1.355000000000,,,,,2.917991384581,,,,,,0.624450156300,7.000000000000,0.000004270000,3.240000000000,TL,"Scotland, west coast",Ageing otoliths,Sayer et al. (1996),Female,0.000000000000,56.000000000000,N,,,-999.000000000000
corkwing wrasse,Labridae,Crenilabrus,Crenilabrus melops,M,246.000000000000,0.294000000000,-0.760000000000,,,,,2.123980123470,,,,,,0.624450156300,7.000000000000,0.000004270000,3.240000000000,TL,"Scotland, west coast",Ageing otoliths,Sayer et al. (1996),Male,0.000000000000,56.000000000000,N,,,-999.000000000000
goldsinny wrasse ,Labridae,Ctenolabrus,Ctenolabrus rupestris,All,142.000000000000,0.737000000000,-0.664000000000,,,,,0.302207411034,146.000000000000,0.389000000000,-0.182000000000,,0.572562627075,0.222726861932,20.000000000000,0.000003390000,3.300000000000,,"Scotland, west coast, Luig",Ageing otoliths,Sayer et al. (1995),Asymptotic size defined,3.000000000000,57.100000000000,N,159.000000000000,0.089041095890,1.000000000000
goldsinny wrasse ,Labridae,Ctenolabrus,Ctenolabrus rupestris,All,115.000000000000,0.287000000000,-0.173000000000,,,,,0.996773376502,118.000000000000,0.476000000000,-0.186000000000,,0.600995712303,0.286073959056,15.500000000000,0.000004900000,3.220000000000,,"Scotland, west coast, Millport",Ageing otoliths,Sayer et al. (1995),Asymptotic size defined,3.000000000000,55.700000000000,N,124.000000000000,0.050847457627,1.000000000000
goldsinny wrasse ,Labridae,Ctenolabrus,Ctenolabrus rupestris,All,138.000000000000,0.662000000000,-0.407000000000,,,,,0.353826232681,148.000000000000,0.294000000000,-0.230000000000,,0.796710768826,0.234232966035,19.000000000000,0.000004790000,3.230000000000,TL,"Scotland, west coast, Oban",Ageing otoliths,Sayer et al. (1995),Asymptotic size defined,3.000000000000,56.400000000000,N,145.000000000000,-0.020270270270,1.000000000000
Slingjaw Wrasse,Labridae,Epibulus,Epibulus insidiator,All,190.000000000000,0.250000000000,-0.172000000000,89.000000000000,0.271000000000,0.468421052632,1.084000000000,1.084000000000,197.000000000000,0.226000000000,-0.230000000000,0.451776649746,1.226958268896,0.277292568770,16.000000000000,0.000051180000,2.960000000000,TL,GBR Palm Islands,Ageing otoliths,Hubble (2003),Asymptotic size defined,3.000000000000,18.700000000000,S,230.000000000000,0.167512690355,1.000000000000
Tailspot wrasse,Labridae,Halichoeres,Halichoeres melanurus,All,138.000000000000,0.470000000000,-0.080000000000,29.000000000000,2.340000000000,0.210144927536,4.978723404255,4.978723404255,146.000000000000,0.388000000000,-0.183000000000,0.198630136986,5.507327113227,2.136842919932,2.000000000000,0.000058880000,2.800000000000,TL,GBR Palm Islands,Ageing otoliths,Hubble (2003),Asymptotic size not defined,1.000000000000,18.700000000000,S,90.000000000000,-0.383561643836,0.000000000000
,Labridae,Halichoeres,Halichoeres poecilopterus,All,211.000000000000,0.274000000000,-1.049000000000,50.000000000000,,0.236966824645,,2.279015168979,237.000000000000,0.186000000000,-0.232000000000,0.210970464135,3.357258904840,0.624450156300,7.000000000000,0.006737946999,3.150000000000,SL,"Japan, Ago Bay",Ageing otoliths,Kimura et al. (1992).,Asymptotic size not defined,1.000000000000,34.300000000000,N,203.000000000000,-0.143459915612,1.000000000000
Blackeye thicklip wrasee,Labridae,Hemigymnus,Hemigymnus melapterus,All,185.000000000000,0.610000000000,-0.085000000000,85.000000000000,0.619000000000,0.459459459459,1.014754098361,1.014754098361,197.000000000000,0.418000000000,-0.124000000000,0.431472081218,1.493899895455,0.624450156300,7.000000000000,0.000132640000,2.750000000000,TL,GBR Palm Islands,Ageing otoliths,Hubble (2003),Asymptotic size defined,3.000000000000,18.700000000000,S,240.000000000000,0.218274111675,1.000000000000
Ballan Wrasse,Labridae,Labrus,Labrus bergylta,All,449.000000000000,0.310000000000,-0.160000000000,253.500000000000,,0.564587973274,,1.019822593085,435.000000000000,0.343000000000,-0.068000000000,0.582758620690,0.921705550602,0.316145003856,14.000000000000,,,TL,Azores archipelago,Ageing otoliths,Costa (2007),Asymptotic size defined,3.000000000000,37.700000000000,N,400.000000000000,-0.080459770115,1.000000000000
,Labridae,Labrus,Labrus merula,All,342.200000000000,0.358000000000,-0.149000000000,,,,,0.622142072436,347.000000000000,0.513000000000,-0.057000000000,,0.434165422870,0.222726861932,20.000000000000,0.000008268496,3.120000000000,TL,Catalan coast,Ageing otoliths,Gordoa et al. (2000),Asymptotic size defined,3.000000000000,41.600000000000,N,410.000000000000,0.181556195965,1.000000000000
Cuckoo wrasse,Labridae,Labrus,Labrus mixtus,All,342.000000000000,0.224000000000,-0.438000000000,152.300000000000,,0.445321637427,,1.963975363492,735.000000000000,0.062000000000,-0.222000000000,0.207210884354,7.095652926166,0.439930481422,10.000000000000,0.000005359176,3.116000000000,TL,"Adriatic Eastern Central, Vis Archipelago",Ageing otoliths,Matic-Skoko et al. (2013),Asymptotic size not defined,1.000000000000,43.000000000000,N,340.000000000000,-0.537414965986,0.000000000000
Hogfish,Labridae,Lachnolaimus,Lachnolaimus maximus,All,336.000000000000,0.562000000000,-0.188000000000,,,,,0.823233733220,335.000000000000,0.681000000000,-0.044000000000,,0.679379380426,0.462657358070,9.500000000000,,,"FL cm, grms","Florida, Key Largo",Ageing otoliths,Mcbride and Richardson 2007,Asymptotic size defined,3.000000000000,25.000000000000,N,560.000000000000,0.671641791045,1.000000000000
Hogfish,Labridae,Lachnolaimus,Lachnolaimus maximus,All,397.000000000000,0.166000000000,-3.736000000000,,,,,2.310312280806,381.000000000000,0.334000000000,-0.079000000000,,1.148239037766,0.383511838614,11.500000000000,,,"FL cm, grms",Marquesas Key,Ageing otoliths,Mcbride and Richardson 2007,Asymptotic size defined,3.000000000000,24.600000000000,N,530.000000000000,0.391076115486,1.000000000000
Hogfish,Labridae,Lachnolaimus,Lachnolaimus maximus,All,917.000000000000,0.079000000000,-1.836000000000,192.700000000000,,0.210141766630,,2.457764277622,761.000000000000,0.143000000000,-0.092000000000,0.253219448095,1.357785859665,0.194163377932,23.000000000000,,,"FL cm, grms",E. Gulf  Mexico,Ageing otoliths,Mcbride and Richardson 2007; McBride et al. 2008,Asymptotic size only partially defined,2.000000000000,29.000000000000,N,830.000000000000,0.090670170828,1.000000000000
Hogfish,Labridae,Lachnolaimus,Lachnolaimus maximus,All,651.000000000000,0.113000000000,-3.338000000000,,,,,2.899464860677,594.000000000000,0.198000000000,-0.086000000000,,1.654745097255,0.327639529256,13.500000000000,,,"FL cm, grms",Dry Tortugas,Ageing otoliths,Mcbride and Richardson 2007,Asymptotic size only partially defined,2.000000000000,24.600000000000,N,630.000000000000,0.060606060606,1.000000000000
Hogfish,Labridae,Lachnolaimus,Lachnolaimus maximus,All,428.000000000000,0.259000000000,-0.932000000000,169.000000000000,,0.394859813084,,1.312779897854,564.000000000000,0.166000000000,-0.107000000000,0.299645390071,2.048252973157,0.340009993544,13.000000000000,,,"FL cm, grms",S. Florida,Ageing otoliths,Mcbride and Richardson 2007; McBride et al. 2008,Asymptotic size not defined,1.000000000000,26.000000000000,N,630.000000000000,0.117021276596,1.000000000000
Hogfish,Labridae,Lachnolaimus,Lachnolaimus maximus,All,850.000000000000,0.098000000000,-1.382000000000,,,,,3.753202480063,,,,,,0.367813843046,12.000000000000,,,"FL cm, grms",Cuba,Ageing otoliths,McBride and Richardson 2007,,4.000000000000,22.600000000000,N,,,-999.000000000000
Purple wrasse,Labridae,Notolabrus,Notolabrus fucicola,All,388.400000000000,0.104000000000,-2.130000000000,200.000000000000,,0.514933058702,,2.141604441655,349.000000000000,0.165000000000,-0.175000000000,0.573065902579,1.349859769285,0.222726861932,20.000000000000,,,TL,Tasmania SE,Ageing otoliths,Ewing et al. 2003,Asymptotic size defined,3.000000000000,43.000000000000,S,370.000000000000,0.060171919771,1.000000000000
Purple wrasse,Labridae,Notolabrus,Notolabrus fucicola,All,,,,,,,,,301.000000000000,0.188000000000,-0.179000000000,,1.474960472183,0.277292568770,16.000000000000,0.000069000000,3.170000000000,TL,Victoria,Ageing otoliths,Smith et al 2003,Asymptotic size only partially defined,2.000000000000,38.000000000000,S,370.000000000000,0.229235880399,1.000000000000
Purple wrasse,Labridae,Notolabrus,Notolabrus fucicola,All,447.000000000000,0.085000000000,-3.230000000000,,,,,2.190774558744,372.000000000000,0.118000000000,-0.230000000000,,1.578100317739,0.186215837493,24.000000000000,,,TL,"Tasmania, Port Bailey",Ageing otoliths,Welsford and Lyle (2005),Asymptotic size only partially defined,2.000000000000,42.500000000000,S,360.000000000000,-0.032258064516,1.000000000000
Purple wrasse,Labridae,Notolabrus,Notolabrus fucicola,All,399.000000000000,0.120000000000,2.360000000000,190.000000000000,,0.476190476190,,2.177218255374,425.000000000000,0.120000000000,-0.197000000000,0.447058823529,2.177218255374,0.261266190645,17.000000000000,,,TL,Tasmania,Ageing otoliths,Barrett (1995) PhD thesis,Asymptotic size not defined,1.000000000000,43.000000000000,S,390.000000000000,-0.082352941176,1.000000000000
Purple wrasse,Labridae,Notolabrus,Notolabrus fucicola,All,433.000000000000,0.065000000000,-4.650000000000,,,,,4.863769290097,412.000000000000,0.129000000000,-0.190000000000,,2.450736464002,0.316145003856,14.000000000000,,,TL,"Tasmania, Lord's Bluff",Ageing otoliths,Welsford and Lyle (2005),Asymptotic size not defined,1.000000000000,42.500000000000,S,360.000000000000,-0.126213592233,1.000000000000
Cromsonband wrasse,Labridae,Notolabrus,Notolabrus gymnogenis,All,358.800000000000,0.275000000000,-0.640000000000,177.000000000000,,0.493311036789,,1.599747205172,346.000000000000,0.339000000000,-0.086000000000,0.511560693642,1.297730033694,0.439930481422,10.000000000000,0.000015760000,3.008000000000,TL,Newcastle,Ageing otoliths,Morton et al. 2008,Asymptotic size only partially defined,2.000000000000,33.000000000000,S,360.000000000000,0.040462427746,1.000000000000
Brown spotted wrasse,Labridae,Notolabrus,Notolabrus parilus,All,410.000000000000,0.150000000000,-1.350000000000,,,,,2.452092286974,352.000000000000,0.289000000000,-0.100000000000,,1.272712259675,0.367813843046,12.000000000000,0.000001440000,3.071000000000,TL,"Western Australia, Perth",Ageing otoliths,Lek et al. 2012,Asymptotic size only partially defined,2.000000000000,32.000000000000,S,390.000000000000,0.107954545455,1.000000000000
Brown spotted wrasse,Labridae,Notolabrus,Notolabrus parilus,All,335.000000000000,0.200000000000,-0.840000000000,,,,,2.199652407111,295.000000000000,0.324000000000,-0.106000000000,,1.357810127847,0.439930481422,10.000000000000,0.000001689632,3.333000000000,TL,"Western Australia, Jurien Bay",Ageing otoliths,Lek et al. 2012,Asymptotic size only partially defined,2.000000000000,30.500000000000,S,350.000000000000,0.186440677966,1.000000000000
Blue Throat Wrasse,Labridae,Notolabrus,Notolabrus tetricus,All,,,,220.000000000000,,,,,425.000000000000,0.134000000000,-0.177000000000,0.517647058824,1.448980432329,0.194163377932,23.000000000000,0.000007561364,3.170000000000,TL,Victoria,Ageing otoliths,Smith et al 2003 - all,Asymptotic size only partially defined,2.000000000000,38.000000000000,S,470.000000000000,0.105882352941,1.000000000000
Blue Throat Wrasse,Labridae,Notolabrus,Notolabrus tetricus,All,361.200000000000,0.200000000000,-0.350000000000,180.000000000000,,0.498338870432,,2.439427492346,400.000000000000,0.161000000000,-0.158000000000,0.450000000000,3.030344710989,0.487885498469,9.000000000000,,,TL,Tasmania,Ageing otoliths,Barrett (1995) PhD thesis,Asymptotic size not defined,1.000000000000,43.000000000000,S,390.000000000000,-0.025000000000,1.000000000000
Blue Throat Wrasse,Labridae,Notolabrus,Notolabrus tetricus,M,403.000000000000,0.170000000000,-0.390000000000,220.000000000000,0.200000000000,0.545905707196,1.176470588235,1.176470588235,,,,,,0.194163377932,23.000000000000,0.000005487696,3.210000000000,TL,Victoria,Ageing otoliths,Smith et al 2003 - Male,,0.000000000000,38.000000000000,S,,,-999.000000000000
,Labridae,Odax,Odax pullus,All,458.600000000000,0.517000000000,-0.230000000000,240.700000000000,,0.524858264283,,0.774900415965,462.000000000000,0.551000000000,-0.040000000000,0.520995670996,0.727084419335,0.400623515054,11.000000000000,,,FL,"NZ, Hauraki Gulf",Ageing otoliths,"Trip et al. 2011a,b, Trip et al. 2014",Asymptotic size defined,3.000000000000,36.400000000000,S,530.000000000000,0.147186147186,1.000000000000
,Labridae,Odax,Odax pullus,All,518.000000000000,0.230000000000,-1.700000000000,375.000000000000,0.380000000000,0.723938223938,1.652173913043,1.652173913043,546.000000000000,0.197000000000,-0.093000000000,0.686813186813,2.033621903827,0.400623515054,11.000000000000,0.000006085000,3.239000000000,FL,"NZ, Wellington Harbour",Ageing otoliths,Paul et al. (2000),Asymptotic size only partially defined,2.000000000000,41.300000000000,S,520.000000000000,-0.047619047619,1.000000000000
Maori wrasse,Labridae,Ophthalmolepis,Ophthalmolepis lineolata,All,343.400000000000,0.356000000000,-0.065000000000,184.000000000000,,0.535818287711,,0.888047763641,339.000000000000,0.360000000000,-0.080000000000,0.542772861357,0.878180566268,0.316145003856,14.000000000000,0.000001440000,3.367000000000,TL,Newcastle,Ageing otoliths,Morton et al. 2008,Asymptotic size defined,3.000000000000,33.000000000000,S,380.000000000000,0.120943952802,1.000000000000
Maori wrasse,Labridae,Ophthalmolepis,Ophthalmolepis lineolata,All,328.000000000000,0.280000000000,0.190000000000,,,,,1.313620868022,308.000000000000,0.313000000000,-0.105000000000,,1.175124099189,0.367813843046,12.000000000000,0.000001951329,3.307000000000,TL,"Western Australia, Perth",Ageing otoliths,Lek et al. 2012,Asymptotic size defined,3.000000000000,32.000000000000,S,330.000000000000,0.071428571429,1.000000000000
Maori wrasse,Labridae,Ophthalmolepis,Ophthalmolepis lineolata,All,296.000000000000,0.270000000000,-0.350000000000,,,,,1.629372153416,284.000000000000,0.320000000000,-0.112000000000,,1.374782754445,0.439930481422,10.000000000000,0.000017279323,2.998000000000,TL,"Western Australia, Jurien Bay",Ageing otoliths,Lek et al. 2012,Asymptotic size defined,3.000000000000,30.500000000000,S,310.000000000000,0.091549295775,1.000000000000
Senator wrasse,Labridae,Pictilabrus,Pictilabrus laticlavius,All,247.000000000000,0.330000000000,0.570000000000,150.000000000000,,0.607287449393,,1.214010651678,254.000000000000,0.420000000000,-0.097000000000,0.590551181102,0.953865512033,0.400623515054,11.000000000000,,,TL,Tasmania,Ageing otoliths,Barrett (1995) PhD thesis,Asymptotic size defined,3.000000000000,43.000000000000,S,260.000000000000,0.023622047244,1.000000000000
Senator wrasse,Labridae,Pictilabrus,Pictilabrus laticlavius,All,220.400000000000,0.543000000000,-0.115000000000,95.000000000000,,0.431034482759,,1.992330175994,208.000000000000,0.618000000000,-0.079000000000,0.456730769231,1.750542533277,1.081835285565,4.000000000000,0.000006650000,3.158000000000,TL,Newcastle,Ageing otoliths,Morton et al. 2008,Asymptotic size only partially defined,2.000000000000,33.000000000000,S,220.000000000000,0.057692307692,1.000000000000
,Labridae,Pseudocheilinops,Pseudocheilinops ataenia,All,37.360000000000,1.230000000000,-0.120000000000,17.500000000000,1.730000000000,0.468415417559,1.406504065041,1.406504065041,36.300000000000,1.087000000000,-0.136000000000,0.482093663912,1.464047925155,1.591420094643,2.700000000000,0.000074740000,2.840000000000,TL,"PNG, Kimbe Bay",Ageing otoliths,Hubble (2003),Asymptotic size only partially defined,2.000000000000,5.200000000000,S,36.000000000000,-0.008264462810,1.000000000000
,Labridae,Pseudocheilinops,Pseudocheilinops evanidus,All,53.400000000000,2.180000000000,-0.045000000000,28.000000000000,3.510000000000,0.524344569288,1.610091743119,1.610091743119,50.800000000000,2.340000000000,-0.044000000000,0.551181102362,1.394041891145,3.262058025279,1.300000000000,0.000019990000,3.090000000000,TL,"PNG, Kimbe Bay",Ageing otoliths,Hubble (2003),Asymptotic size only partially defined,2.000000000000,5.200000000000,S,55.000000000000,0.082677165354,1.000000000000
,Labridae,Pseudocheilinops,Pseudocheilinops hexataenia,All,46.780000000000,1.620000000000,-0.050000000000,21.000000000000,2.270000000000,0.448909790509,1.401234567901,1.401234567901,50.400000000000,1.282000000000,-0.081000000000,0.416666666667,1.955218005448,2.506589482984,1.700000000000,0.000060220000,2.850000000000,TL,"PNG, Kimbe Bay",Ageing otoliths,Hubble (2003),Asymptotic size only partially defined,2.000000000000,5.200000000000,S,50.000000000000,-0.007936507937,1.000000000000
Sheepshead,Labridae,Semicossyphus,Semicossyphus pulcher,All,266.500000000000,0.377000000000,0.000000000000,177.800000000000,,0.667166979362,,1.294125990635,,,,,,0.487885498469,9.000000000000,,,SL,Isla Cedros,Ageing otoliths,Caselle et al. 2011,,4.000000000000,28.200000000000,N,,,-999.000000000000
Sheepshead,Labridae,Semicossyphus,Semicossyphus pulcher,All,330.700000000000,0.352000000000,0.000000000000,202.300000000000,,0.611732688237,,1.249802504041,,,,,,0.439930481422,10.000000000000,,,SL,Catalina I.,Ageing otoliths,Caselle et al. 2011,,4.000000000000,33.400000000000,N,,,-999.000000000000
Sheepshead,Labridae,Semicossyphus,Semicossyphus pulcher,All,332.200000000000,0.229000000000,0.000000000000,159.600000000000,,0.480433473811,,1.749447663990,,,,,,0.400623515054,11.000000000000,,,SL,Bahı´a Tortugas,Ageing otoliths,Caselle et al. 2011,,4.000000000000,27.700000000000,N,,,-999.000000000000
Sheepshead,Labridae,Semicossyphus,Semicossyphus pulcher,All,338.400000000000,0.271000000000,0.000000000000,173.800000000000,,0.513593380615,,1.357246653307,,,,,,0.367813843046,12.000000000000,,,SL,San Clemente I.,Ageing otoliths,Caselle et al. 2011,,4.000000000000,32.900000000000,N,,,-999.000000000000
Sheepshead,Labridae,Semicossyphus,Semicossyphus pulcher,All,368.900000000000,0.128000000000,0.000000000000,212.500000000000,,0.576036866359,,1.584583070724,,,,,,0.202826633053,22.000000000000,,,SL,San Martin I.,Ageing otoliths,Caselle et al. 2011,,4.000000000000,18.000000000000,N,,,-999.000000000000
Sheepshead,Labridae,Semicossyphus,Semicossyphus pulcher,All,432.700000000000,0.152000000000,0.000000000000,184.300000000000,,0.425930205685,,1.176964537333,,,,,,0.178898609675,25.000000000000,,,SL,Punta Canoas,Ageing otoliths,Caselle et al. 2011,,4.000000000000,29.400000000000,N,,,-999.000000000000
Sheepshead,Labridae,Semicossyphus,Semicossyphus pulcher,All,455.400000000000,0.168000000000,0.000000000000,201.500000000000,,0.442468159859,,3.260171187977,,,,,,0.547708759580,8.000000000000,,,SL,San Nicolas I.,Ageing otoliths,Caselle et al. 2011,,4.000000000000,33.200000000000,N,,,-999.000000000000
Asian sheephead wrasse,Labridae,Semicossyphus,Semicossyphus reticulatus,All,489.000000000000,0.120000000000,-1.750000000000,245.000000000000,,0.501022494888,,1.206939843750,490.200000000000,0.176000000000,-0.117000000000,0.499796001632,0.822913529830,0.144832781250,31.000000000000,,,SL,"Japan, Seto Inland Sea",Ageing otoliths sectioned,Ochi et al. 2017,Asymptotic size partially defined,2.000000000000,34.000000000000,N,591.000000000000,0.205630354957,1.000000000000
Five Spotted wrasse,Labridae,Symphodus,Symphodus roissali,All,165.300000000000,0.346000000000,-1.009000000000,,,,,4.599480042322,131.000000000000,0.888000000000,-0.089000000000,,1.792139746220,1.591420094643,2.700000000000,0.000074828673,2.670000000000,TL,Catalan coast,Ageing otoliths,Gordoa et al. (2000),Asymptotic size not defined,1.000000000000,41.600000000000,N,130.000000000000,-0.007633587786,1.000000000000
